PLU_ID,Park,Class,Subtype,PLU Display Name,Units,Revenue,P/C,2024 Product
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,24,3599.76,149.99,2-Park 2-Day Ticket + ADD
163583,SWF,Pass,Bronze,SWF Bronze Annual Pass,8,1055.04,131.88,1 -Park Bronze Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,3,647.64,215.88,2-Park Silver Pass
163744,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Renewal Pass Preferred,3,767.64,255.88,4-Park Gold Pass
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,4,519.96,129.99,3D2P MDT
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,53,1833.0,34.58490566037736,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,54,6255.55,115.84351851851852,Intended Day SDT + ADD
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),5,1259.4,251.88,2-Park Gold Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,49,1638.0,33.42857142857143,Ignore
159467,SWF,Pass,Silver,APO/SWF 1 Year Pass Renewal Promo Voucher 3 & Up,1,192.0,192.0,2-Park Silver Pass
163597,SWF,Pass,Silver,SWF Silver Annual Pass,10,1798.8,179.88,1-Park Silver Pass
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,8,1727.04,215.88,1-Park Gold Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,7,1189.93,169.99,LOS
162884,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visits DCO Admission Upgrade,2,80.0,40.0,Ignore
163602,SWF,Pass,Silver,SWF Silver Annual Renewal Pass,1,159.88,159.88,1-Park Silver Pass
163674,SWF,Pass,Silver,APO/SWF Silver Annual Pass Renewal,3,587.64,195.88,2-Park Silver Pass
163736,SWF,Pass,Gold,APO/SWF Gold Annual Renewal Pass (Preferred),1,231.88,231.88,2-Park Gold Pass
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,18,4965.84,275.88,4-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,93,8195.55,88.12419354838708,Intended Day SDT
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,35,1131.0,32.31428571428572,Ignore
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,5,959.4,191.88,4-Park Bronze Pass
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),1,251.88,251.88,2-Park Gold Pass
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,8,959.92,119.99,3D2P MDT
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,3,569.97,189.99,2-Park 2-Day Ticket + ADD
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,14,2379.86,169.99,LOS
162884,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visits DCO Admission Upgrade,4,160.0,40.0,Ignore
163674,SWF,Pass,Silver,APO/SWF Silver Annual Pass Renewal,2,391.76,195.88,2-Park Silver Pass
164182,SWF,SDT,Consumer Direct,SWF Adv SDT Weekday Black Friday wBO T366,-4,-159.96,39.99,Intended Day SDT
114330,SWF,Pass,Silver,APO/SWF 1 Year Pass Voucher,-1,-143.0,143.0,2-Park Silver Pass
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,15,1499.85,99.99,2-Park 2-Day Ticket
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,40,4599.6,114.99,Intended Day SDT + ADD
158470,SWF,SDT,Consumer Direct,SWF SDT 1 Day Advance Purchase Ages 3+,25,1679.79,67.1916,Intended Day SDT
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,8,1727.04,215.88,1-Park Gold Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,73,2569.62,35.20027397260274,Ignore
163597,SWF,Pass,Silver,SWF Silver Annual Pass,18,3058.47,169.915,1-Park Silver Pass
163626,SWF,Pass,Platinum,Florida Platinum Annual Pass Upgrade,3,1079.64,359.88000000000005,Platinum Pass
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,7,1931.16,275.88,4-Park Gold Pass
164543,SWF,SDT,Consumer Direct,AIT/APO/BGT/SWF 3V CYA Paid Bogo Kid 3/14/19,8,1359.92,169.99,BOGO Kids Free
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,18,2699.82,149.99,2-Park 2-Day Ticket + ADD
163692,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass,20,4142.87,207.1435,4-Park Silver Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,154,13537.0,87.90259740259741,Intended Day SDT
164547,SWF,SDT,Consumer Direct,SWF SDT Paid BOGO Kid Free Promo 3/14/19,252,24912.31,98.85837301587303,BOGO Kids Free
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,22,1152.0,52.36363636363637,Ignore
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,8,512.0,64.0,Ignore
163583,SWF,Pass,Bronze,SWF Bronze Annual Pass,7,923.16,131.88,1 -Park Bronze Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,12,2590.56,215.88,2-Park Silver Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,38,4179.62,109.99,2D2P MDT
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,9,1169.91,129.99,3D2P MDT
163700,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass Renewal,5,1099.4,219.88,4-Park Silver Pass
163736,SWF,Pass,Gold,APO/SWF Gold Annual Renewal Pass (Preferred),3,695.64,231.88,2-Park Gold Pass
163662,SWF,Pass,Bronze,APO/SWF Bronze Annual Pass,1,167.88,167.88,2-Park Bronze Pass
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,6,1151.28,191.88,4-Park Bronze Pass
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,7,839.93,119.99,3D2P MDT
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,8,2207.04,275.88,4-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,184,16393.63,89.0958152173913,Intended Day SDT
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,15,1499.85,99.99,2-Park 2-Day Ticket
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,21,3569.79,169.99,LOS
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,41,6149.59,149.99,2-Park 2-Day Ticket + ADD
163602,SWF,Pass,Silver,SWF Silver Annual Renewal Pass,2,319.76,159.88,1-Park Silver Pass
163674,SWF,Pass,Silver,APO/SWF Silver Annual Pass Renewal,1,195.88,195.88,2-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,51,1984.0,38.90196078431372,Ignore
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,15,576.0,38.4,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,60,6899.4,114.99,Intended Day SDT + ADD
163583,SWF,Pass,Bronze,SWF Bronze Annual Pass,10,1073.0,107.3,1 -Park Bronze Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,14,3022.32,215.88,2-Park Silver Pass
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),7,1763.16,251.88,2-Park Gold Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,45,4949.55,109.99,2D2P MDT
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,71,2769.0,39.0,Ignore
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,29,975.0,33.62068965517241,Ignore
158470,SWF,SDT,Consumer Direct,SWF SDT 1 Day Advance Purchase Ages 3+,16,1279.84,79.99,Intended Day SDT
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,12,2279.88,189.99,2-Park 2-Day Ticket + ADD
163597,SWF,Pass,Silver,SWF Silver Annual Pass,17,2944.04,173.17882352941177,1-Park Silver Pass
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,12,2590.56,215.88,1-Park Gold Pass
163626,SWF,Pass,Platinum,Florida Platinum Annual Pass Upgrade,5,1799.4,359.88,Platinum Pass
163639,SWF,Pass,Platinum,Florida Platinum Annual Renwal Pass,1,339.88,339.88,Platinum Pass
164543,SWF,SDT,Consumer Direct,AIT/APO/BGT/SWF 3V CYA Paid Bogo Kid 3/14/19,4,679.96,169.99,BOGO Kids Free
163692,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass,15,3598.2,239.88,4-Park Silver Pass
163744,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Renewal Pass Preferred,2,511.76,255.88,4-Park Gold Pass
164547,SWF,SDT,Consumer Direct,SWF SDT Paid BOGO Kid Free Promo 3/14/19,267,26697.33,99.99000000000001,BOGO Kids Free
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,100,3822.0,38.22,Ignore
158470,SWF,SDT,Consumer Direct,SWF SDT 1 Day Advance Purchase Ages 3+,10,799.9,79.99,Intended Day SDT
163597,SWF,Pass,Silver,SWF Silver Annual Pass,13,2338.44,179.88,1-Park Silver Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,12,2590.56,215.88,2-Park Silver Pass
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,10,2158.8,215.88,1-Park Gold Pass
163626,SWF,Pass,Platinum,Florida Platinum Annual Pass Upgrade,5,1799.4,359.88,Platinum Pass
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,10,2758.8,275.88,4-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,176,15472.46,87.91170454545454,Intended Day SDT
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,17,1699.84,99.99058823529411,2-Park 2-Day Ticket
162884,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visits DCO Admission Upgrade,-1,-40.0,40.0,Ignore
163700,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass Renewal,2,439.76,219.88,4-Park Silver Pass
163856,SWF,SDT,Consumer Direct,SWF Single Day Canada Resident Online Ages 3 & Up,7,524.93,74.99,Intended Day SDT
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,11,2089.89,189.99,2-Park 2-Day Ticket + ADD
163662,SWF,Pass,Bronze,APO/SWF Bronze Annual Pass,3,503.64,167.88,2-Park Bronze Pass
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,9,1334.34,148.26,4-Park Bronze Pass
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,13,1559.87,119.99,3D2P MDT
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,84,2964.0,35.285714285714285,Ignore
163639,SWF,Pass,Platinum,Florida Platinum Annual Renwal Pass,1,339.88,339.88,Platinum Pass
163692,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass,1,239.88,239.88,4-Park Silver Pass
164547,SWF,SDT,Consumer Direct,SWF SDT Paid BOGO Kid Free Promo 3/14/19,246,24197.58,98.36414634146342,BOGO Kids Free
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,35,5249.65,149.98999999999998,2-Park 2-Day Ticket + ADD
163602,SWF,Pass,Silver,SWF Silver Annual Renewal Pass,5,799.4,159.88,1-Park Silver Pass
109833,SWF,Pass,Silver,SWF EZ Silver Voucher Adult,5,82.76,16.552,1-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,61,1016.26,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,30,499.8,16.66,2-Park Silver Pass
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,8,1039.92,129.99,3D2P MDT
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,7,116.62,16.66,2-Park Silver Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,70,3712.0,53.02857142857143,Ignore
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,43,2368.0,55.06976744186046,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,45,5174.55,114.99,Intended Day SDT + ADD
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,20,333.2,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,23,383.18,16.66,2-Park Silver Pass
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),9,2266.92,251.88,2-Park Gold Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,30,499.8,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,48,799.68,16.66,2-Park Silver Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,54,5236.52,96.9725925925926,2D2P MDT
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,4,679.96,169.99,LOS
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,54,899.64,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,19,316.54,16.66,2-Park Silver Pass
163700,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass Renewal,1,219.88,219.88,4-Park Silver Pass
163856,SWF,SDT,Consumer Direct,SWF Single Day Canada Resident Online Ages 3 & Up,2,149.98,74.99,Intended Day SDT
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,10,166.6,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,43,716.38,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,46,766.36,16.66,2-Park Silver Pass
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,7,1343.16,191.88,4-Park Bronze Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,44,733.04,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,28,466.48,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,24,399.84,16.66,2-Park Silver Pass
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,13,1559.87,119.99,3D2P MDT
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,29,483.14,16.66,2-Park Silver Pass
163626,SWF,Pass,Platinum,Florida Platinum Annual Pass Upgrade,1,359.88,359.88,Platinum Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,37,616.42,16.66,2-Park Silver Pass
163692,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass,10,2398.8,239.88,4-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,74,1232.84,16.66,2-Park Silver Pass
164547,SWF,SDT,Consumer Direct,SWF SDT Paid BOGO Kid Free Promo 3/14/19,197,19536.64,99.1707614213198,BOGO Kids Free
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,17,1088.0,64.0,Ignore
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,94,1566.04,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,38,633.08,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,3,49.98,16.66,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,-2,-33.32,16.66,2-Park Silver Pass
164167,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V INT Adv Purchase T185,4,519.96,129.99,3D2P MDT
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,-1,-16.66,16.66,2-Park Silver Pass
164543,SWF,SDT,Consumer Direct,AIT/APO/BGT/SWF 3V CYA Paid Bogo Kid 3/14/19,4,679.96,169.99,BOGO Kids Free
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,54,2432.0,45.03703703703704,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,34,3909.66,114.99,Intended Day SDT + ADD
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),7,1763.16,251.88,2-Park Gold Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,62,1034.24,16.681290322580644,2-Park Silver Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,40,4132.19,103.30474999999998,2D2P MDT
114338,SWF,Pass,Silver,APO/BGT/SWF 1 Year Voucher Passport,-2,-504.0,252.0,4-Park Silver Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,113,4056.0,35.89380530973451,Ignore
158470,SWF,SDT,Consumer Direct,SWF SDT 1 Day Advance Purchase Ages 3+,2,159.98,79.99,Intended Day SDT
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,2,379.98,189.99,2-Park 2-Day Ticket + ADD
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,33,551.1,16.7,2-Park Silver Pass
114440,SWF,Pass,Silver,APO/SWF EZ 1 Year Pass Voucher New Sale,44,735.02,16.705,2-Park Silver Pass
163597,SWF,Pass,Silver,SWF Silver Annual Pass,11,1978.68,179.88,1-Park Silver Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,5,1079.4,215.88,2-Park Silver Pass
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,3,647.64,215.88,1-Park Gold Pass
164185,SWF,MDT/MPT,Consumer Direct,BGT/SWF 2 Day Ticket BO Blue Friday Exp 1/31/2019,-1,-69.99,69.99,BOGO
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,46,1638.0,35.608695652173914,Ignore
162884,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visits DCO Admission Upgrade,4,160.0,40.0,Ignore
163602,SWF,Pass,Silver,SWF Silver Annual Renewal Pass,6,959.28,159.88,1-Park Silver Pass
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,2,551.76,275.88,4-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,114,9816.91,86.11324561403508,Intended Day SDT
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,9,899.91,99.99,2-Park 2-Day Ticket
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,54,8099.46,149.99,2-Park 2-Day Ticket + ADD
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,25,-128.0,-5.12,Ignore
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,-3,-569.97,189.99,2-Park 2-Day Ticket + ADD
163583,SWF,Pass,Bronze,SWF Bronze Annual Pass,6,791.28,131.88,1 -Park Bronze Pass
163691,SWF,Pass,Gold,SWF Gold Annual Renewal Pass (Preferred),3,587.64,195.88,1-Park Gold Pass
164165,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2V INT Adv Purchase T185,27,2969.73,109.99,2D2P MDT
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,50,1770.31,35.4062,Ignore
163692,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass,24,5757.12,239.88,4-Park Silver Pass
164547,SWF,SDT,Consumer Direct,SWF SDT Paid BOGO Kid Free Promo 3/14/19,241,23997.6,99.57510373443982,BOGO Kids Free
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,9,899.91,99.99,2-Park 2-Day Ticket
163700,SWF,Pass,Silver,AIT/APO/BGT/SWF Silver Annual Pass Renewal,1,219.88,219.88,4-Park Silver Pass
164543,SWF,SDT,Consumer Direct,AIT/APO/BGT/SWF 3V CYA Paid Bogo Kid 3/14/19,10,1699.9,169.99,BOGO Kids Free
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,4,679.96,169.99,LOS
163662,SWF,Pass,Bronze,APO/SWF Bronze Annual Pass,2,335.76,167.88,2-Park Bronze Pass
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,9,1726.92,191.88,4-Park Bronze Pass
163856,SWF,SDT,Consumer Direct,SWF Single Day Canada Resident Online Ages 3 & Up,4,299.96,74.99,Intended Day SDT
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,2,239.98,119.99,3D2P MDT
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,92,3159.0,34.33695652173913,Ignore
163597,SWF,Pass,Silver,SWF Silver Annual Pass,8,1439.04,179.88,1-Park Silver Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,1,215.88,215.88,2-Park Silver Pass
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,4,1127.52,281.88,4-Park Gold Pass
158470,SWF,SDT,Consumer Direct,SWF SDT 1 Day Advance Purchase Ages 3+,22,1759.78,79.99,Intended Day SDT
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,28,3766.56,134.52,2-Park 2-Day Ticket + ADD
163602,SWF,Pass,Silver,SWF Silver Annual Renewal Pass,1,159.88,159.88,1-Park Silver Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,105,9448.95,89.99000000000001,Intended Day SDT
138494,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate Day Resort - DCO,26,654.91,25.188846153846153,Ignore
163626,SWF,Pass,Platinum,Florida Platinum Annual Pass Upgrade,2,719.76,359.88,Platinum Pass
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,28,3219.72,114.99,Intended Day SDT + ADD
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,8,1727.04,215.88,1-Park Gold Pass
163731,SWF,Pass,Gold,APO/SWF Gold Annual Pass (Preferred),10,2518.8,251.88,2-Park Gold Pass
154881,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF LOS U14 wParking AdvPurch Online,3,509.97,169.99,LOS
163674,SWF,Pass,Silver,APO/SWF Silver Annual Pass Renewal,3,587.64,195.88,2-Park Silver Pass
163676,SWF,Pass,Bronze,AIT/APO/BGT/SWF Bronze Annual Pass,4,767.52,191.88,4-Park Bronze Pass
163856,SWF,SDT,Consumer Direct,SWF Single Day Canada Resident Online Ages 3 & Up,5,374.95,74.99,Intended Day SDT
164166,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3V 3 Day Adv Purchase T185,15,1799.85,119.99,3D2P MDT
163739,SWF,Pass,Gold,AIT/APO/BGT/SWF Gold Annual Pass ,7,1931.16,275.88,4-Park Gold Pass
164162,SWF,SDT,Consumer Direct,SWF SDT INT Flex Advanced Purchase T185,119,10708.81,89.99,Intended Day SDT
138493,SWF,MDT/MPT,Consumer Direct,APO/SWF LOS Day Resort - DCO,22,897.0,40.77272727272727,Ignore
154876,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA AdvPurchase Online,15,1499.85,99.99,2-Park 2-Day Ticket
161970,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 2 visit CYA with ADD Online VT185,13,1989.87,153.06692307692308,2-Park 2-Day Ticket + ADD
174584,SWF,Pass,Bronze,APO/SWF Bronze EZpay Promo,11,187.0,17.0,2-Park Bronze Pass
174584,SWF,Pass,Bronze,APO/SWF Bronze EZpay Promo,3,51.0,17.0,2-Park Bronze Pass
138311,SWF,MDT/MPT,Consumer Direct,APO/SWF SeaWorld and Aquatica Orlando for DCO,74,2808.0,37.945945945945944,Ignore
153825,SWF,SDT,Consumer Direct,SWF INT Flex Day Ticket + ADDD Ages 3+,45,5174.55,114.99,Intended Day SDT + ADD
159467,SWF,Pass,Silver,APO/SWF 1 Year Pass Renewal Promo Voucher 3 & Up,1,192.0,192.0,2-Park Silver Pass
161972,SWF,MDT/MPT,Consumer Direct,AIT/APO/BGT/SWF 3 visit CYA with ADD Online VCHR,4,759.96,189.99,2-Park 2-Day Ticket + ADD
163685,SWF,Pass,Gold,SWF Gold Annual Pass ,7,1511.16,215.88,1-Park Gold Pass
138312,SWF,MDT/MPT,Consumer Direct,APO/BGT/SWF LOS Ultimate for DCO,12,640.0,53.333333333333336,Ignore
163583,SWF,Pass,Bronze,SWF Bronze Annual Pass,2,263.76,131.88,1 -Park Bronze Pass
163597,SWF,Pass,Silver,SWF Silver Annual Pass,19,3417.72,179.88,1-Park Silver Pass
163667,SWF,Pass,Silver,APO/SWF Silver Annual Pass ,2,431.76,215.88,2-Park Silver Pass
174584,SWF,Pass,Bronze,APO/SWF Bronze EZpay Promo,10,170.0,17.0,2-Park Bronze Pass
174584,SWF,Pass,Bronze,APO/SWF Bronze EZpay Promo,4,68.0,17.0,2-Park Bronze Pass
